"","stationId","date","hour","low_avail_count"
"22590","276",2018-09-20,8,1
"22591","276",2018-09-20,9,6
"22592","276",2018-09-20,10,6
"22593","276",2018-09-20,11,6
"22594","276",2018-09-20,12,6
"22595","276",2018-09-20,13,0
"22596","276",2018-09-20,14,0
"22597","276",2018-09-20,15,0
"22598","276",2018-09-20,16,0
"22599","276",2018-09-20,17,2
"22600","276",2018-09-20,18,6
"22601","276",2018-09-20,19,6
"22602","276",2018-09-20,20,6
"22603","276",2018-09-20,21,6
"22604","276",2018-10-04,7,6
"22605","276",2018-10-04,8,0
"22606","276",2018-10-04,9,6
"22607","276",2018-10-04,10,6
"22608","276",2018-10-04,11,6
"22609","276",2018-10-04,12,3
"22610","276",2018-10-04,13,1
"22611","276",2018-10-04,14,6
"22612","276",2018-10-04,15,6
"22613","276",2018-10-04,16,6
"22614","276",2018-10-04,17,1
"22615","276",2018-10-04,18,0
"22616","276",2018-10-04,19,0
"22617","276",2018-10-04,20,3
"22618","276",2018-10-04,21,6
"22619","276",2018-10-12,7,5
"22620","276",2018-10-12,8,0
"22621","276",2018-10-12,9,5
"22622","276",2018-10-12,10,6
"22623","276",2018-10-12,11,6
"22624","276",2018-10-12,12,6
"22625","276",2018-10-12,13,6
"22626","276",2018-10-12,14,5
"22627","276",2018-10-12,15,2
"22628","276",2018-10-12,16,0
"22629","276",2018-10-12,17,0
"22630","276",2018-10-12,18,0
"22631","276",2018-10-12,19,0
"22632","276",2018-10-12,20,3
"22633","276",2018-10-12,21,6
"22634","276",2018-10-19,7,1
"22635","276",2018-10-19,8,0
"22636","276",2018-10-19,9,0
"22637","276",2018-10-19,10,0
"22638","276",2018-10-19,11,0
"22639","276",2018-10-19,12,0
"22640","276",2018-10-19,13,0
"22641","276",2018-10-19,14,5
"22642","276",2018-10-19,15,6
"22643","276",2018-10-19,16,6
"22644","276",2018-10-19,17,0
"22645","276",2018-10-19,18,0
"22646","276",2018-10-19,19,0
"22647","276",2018-10-19,20,5
"22648","276",2018-10-19,21,6
"22649","277",2018-05-31,7,0
"22650","277",2018-05-31,8,3
"22651","277",2018-05-31,9,6
"22652","277",2018-05-31,10,6
"22653","277",2018-05-31,11,6
"22654","277",2018-05-31,12,6
"22655","277",2018-05-31,13,6
"22656","277",2018-05-31,14,0
"22657","277",2018-05-31,15,0
"22658","277",2018-05-31,16,0
"22659","277",2018-05-31,17,0
"22660","277",2018-05-31,18,1
"22661","277",2018-05-31,19,6
"22662","277",2018-05-31,20,0
"22663","277",2018-05-31,21,0
"22664","277",2018-06-06,7,0
"22665","277",2018-06-06,8,4
"22666","277",2018-06-06,9,6
"22667","277",2018-06-06,10,4
"22668","277",2018-06-06,11,6
"22669","277",2018-06-06,12,6
"22670","277",2018-06-06,13,5
"22671","277",2018-06-06,14,0
"22672","277",2018-06-06,15,1
"22673","277",2018-06-06,16,0
"22674","277",2018-06-06,17,6
"22675","277",2018-06-06,18,1
"22676","277",2018-06-06,19,6
"22677","277",2018-06-06,20,6
"22678","277",2018-06-06,21,1
"22679","277",2018-06-13,7,0
"22680","277",2018-06-13,8,0
"22681","277",2018-06-13,9,2
"22682","277",2018-06-13,10,4
"22683","277",2018-06-13,11,0
"22684","277",2018-06-13,12,0
"22685","277",2018-06-13,13,0
"22686","277",2018-06-13,14,0
"22687","277",2018-06-13,15,0
"22688","277",2018-06-13,16,0
"22689","277",2018-06-13,17,0
"22690","277",2018-06-13,18,0
"22691","277",2018-06-13,19,4
"22692","277",2018-06-13,20,4
"22693","277",2018-06-13,21,3
"22694","277",2018-09-13,7,0
"22695","277",2018-09-13,8,4
"22696","277",2018-09-13,9,6
"22697","277",2018-09-13,10,6
"22698","277",2018-09-13,11,6
"22699","277",2018-09-13,12,6
"22700","277",2018-09-13,13,6
"22701","277",2018-09-13,14,6
"22702","277",2018-09-13,15,6
"22703","277",2018-09-13,16,6
"22704","277",2018-09-13,17,1
"22705","277",2018-09-13,18,2
"22706","277",2018-09-13,19,1
"22707","277",2018-09-13,20,0
"22708","277",2018-09-13,21,0
"22709","277",2018-09-20,7,6
"22710","277",2018-09-20,8,6
"22711","277",2018-09-20,9,6
"22712","277",2018-09-20,10,1
"22713","277",2018-09-20,11,0
"22714","277",2018-09-20,12,0
"22715","277",2018-09-20,13,0
"22716","277",2018-09-20,14,0
"22717","277",2018-09-20,15,0
"22718","277",2018-09-20,16,0
"22719","277",2018-09-20,17,1
"22720","277",2018-09-20,18,1
"22721","277",2018-09-20,19,5
"22722","277",2018-09-20,20,6
"22723","277",2018-09-20,21,6
"22724","277",2018-10-04,7,0
"22725","277",2018-10-04,8,0
"22726","277",2018-10-04,9,0
"22727","277",2018-10-04,10,1
"22728","277",2018-10-04,11,6
"22729","277",2018-10-04,12,6
"22730","277",2018-10-04,13,1
"22731","277",2018-10-04,14,2
"22732","277",2018-10-04,15,2
"22733","277",2018-10-04,16,6
"22734","277",2018-10-04,17,0
"22735","277",2018-10-04,18,1
"22736","277",2018-10-04,19,0
"22737","277",2018-10-04,20,3
"22738","277",2018-10-04,21,6
"22739","277",2018-10-12,7,1
"22740","277",2018-10-12,8,0
"22741","277",2018-10-12,9,0
"22742","277",2018-10-12,10,0
"22743","277",2018-10-12,11,0
"22744","277",2018-10-12,12,0
"22745","277",2018-10-12,13,0
"22746","277",2018-10-12,14,0
"22747","277",2018-10-12,15,0
"22748","277",2018-10-12,16,3
"22749","277",2018-10-12,17,6
"22750","277",2018-10-12,18,6
"22751","277",2018-10-12,19,6
"22752","277",2018-10-12,20,6
"22753","277",2018-10-12,21,6
"22754","277",2018-10-19,7,6
"22755","277",2018-10-19,8,1
"22756","277",2018-10-19,9,0
"22757","277",2018-10-19,10,0
"22758","277",2018-10-19,11,0
"22759","277",2018-10-19,12,3
"22760","277",2018-10-19,13,6
"22761","277",2018-10-19,14,5
"22762","277",2018-10-19,15,6
"22763","277",2018-10-19,16,6
"22764","277",2018-10-19,17,4
"22765","277",2018-10-19,18,0
"22766","277",2018-10-19,19,5
"22767","277",2018-10-19,20,4
"22768","277",2018-10-19,21,0
"22769","278",2018-05-31,7,2
"22770","278",2018-05-31,8,0
"22771","278",2018-05-31,9,3
"22772","278",2018-05-31,10,3
"22773","278",2018-05-31,11,1
"22774","278",2018-05-31,12,0
"22775","278",2018-05-31,13,1
"22776","278",2018-05-31,14,3
"22777","278",2018-05-31,15,6
"22778","278",2018-05-31,16,2
"22779","278",2018-05-31,17,1
"22780","278",2018-05-31,18,6
"22781","278",2018-05-31,19,5
"22782","278",2018-05-31,20,0
"22783","278",2018-05-31,21,5
"22784","278",2018-06-06,7,6
"22785","278",2018-06-06,8,6
"22786","278",2018-06-06,9,5
"22787","278",2018-06-06,10,6
"22788","278",2018-06-06,11,6
"22789","278",2018-06-06,12,6
"22790","278",2018-06-06,13,6
"22791","278",2018-06-06,14,2
"22792","278",2018-06-06,15,1
"22793","278",2018-06-06,16,0
"22794","278",2018-06-06,17,0
"22795","278",2018-06-06,18,0
"22796","278",2018-06-06,19,0
"22797","278",2018-06-06,20,0
"22798","278",2018-06-06,21,0
"22799","278",2018-06-13,7,4
"22800","278",2018-06-13,8,2
"22801","278",2018-06-13,9,3
"22802","278",2018-06-13,10,6
"22803","278",2018-06-13,11,3
"22804","278",2018-06-13,12,6
"22805","278",2018-06-13,13,6
"22806","278",2018-06-13,14,3
"22807","278",2018-06-13,15,0
"22808","278",2018-06-13,16,0
"22809","278",2018-06-13,17,0
"22810","278",2018-06-13,18,1
"22811","278",2018-06-13,19,6
"22812","278",2018-06-13,20,6
"22813","278",2018-06-13,21,6
"22814","278",2018-09-13,7,6
"22815","278",2018-09-13,8,1
"22816","278",2018-09-13,9,0
"22817","278",2018-09-13,10,0
"22818","278",2018-09-13,11,0
"22819","278",2018-09-13,12,2
"22820","278",2018-09-13,13,0
"22821","278",2018-09-13,14,1
"22822","278",2018-09-13,15,5
"22823","278",2018-09-13,16,0
"22824","278",2018-09-13,17,6
"22825","278",2018-09-13,18,6
"22826","278",2018-09-13,19,0
"22827","278",2018-09-13,20,0
"22828","278",2018-09-13,21,0
"22829","278",2018-09-20,7,0
"22830","278",2018-09-20,8,0
"22831","278",2018-09-20,9,4
"22832","278",2018-09-20,10,6
"22833","278",2018-09-20,11,6
"22834","278",2018-09-20,12,6
"22835","278",2018-09-20,13,6
"22836","278",2018-09-20,14,3
"22837","278",2018-09-20,15,0
"22838","278",2018-09-20,16,0
"22839","278",2018-09-20,17,0
"22840","278",2018-09-20,18,3
"22841","278",2018-09-20,19,5
"22842","278",2018-09-20,20,2
"22843","278",2018-09-20,21,0
"22844","278",2018-10-04,7,0
"22845","278",2018-10-04,8,0
"22846","278",2018-10-04,9,4
"22847","278",2018-10-04,10,6
"22848","278",2018-10-04,11,5
"22849","278",2018-10-04,12,0
"22850","278",2018-10-04,13,0
"22851","278",2018-10-04,14,0
"22852","278",2018-10-04,15,0
"22853","278",2018-10-04,16,0
"22854","278",2018-10-04,17,0
"22855","278",2018-10-04,18,0
"22856","278",2018-10-04,19,0
"22857","278",2018-10-04,20,6
"22858","278",2018-10-04,21,5
"22859","278",2018-10-12,7,0
"22860","278",2018-10-12,8,1
"22861","278",2018-10-12,9,0
"22862","278",2018-10-12,10,0
"22863","278",2018-10-12,11,6
"22864","278",2018-10-12,12,6
"22865","278",2018-10-12,13,5
"22866","278",2018-10-12,14,2
"22867","278",2018-10-12,15,5
"22868","278",2018-10-12,16,5
"22869","278",2018-10-12,17,5
"22870","278",2018-10-12,18,2
"22871","278",2018-10-12,19,2
"22872","278",2018-10-12,20,6
"22873","278",2018-10-12,21,6
"22874","278",2018-10-19,7,0
"22875","278",2018-10-19,8,1
"22876","278",2018-10-19,9,5
"22877","278",2018-10-19,10,0
"22878","278",2018-10-19,11,0
"22879","278",2018-10-19,12,0
"22880","278",2018-10-19,13,0
"22881","278",2018-10-19,14,1
"22882","278",2018-10-19,15,0
"22883","278",2018-10-19,16,0
"22884","278",2018-10-19,17,0
"22885","278",2018-10-19,18,0
"22886","278",2018-10-19,19,0
"22887","278",2018-10-19,20,6
"22888","278",2018-10-19,21,5
"22889","279",2018-05-31,7,5
"22890","279",2018-05-31,8,5
"22891","279",2018-05-31,9,6
"22892","279",2018-05-31,10,6
"22893","279",2018-05-31,11,6
"22894","279",2018-05-31,12,6
"22895","279",2018-05-31,13,6
"22896","279",2018-05-31,14,6
"22897","279",2018-05-31,15,6
"22898","279",2018-05-31,16,4
"22899","279",2018-05-31,17,1
"22900","279",2018-05-31,18,6
"22901","279",2018-05-31,19,6
"22902","279",2018-05-31,20,6
"22903","279",2018-05-31,21,4
"22904","279",2018-06-06,7,3
"22905","279",2018-06-06,8,6
"22906","279",2018-06-06,9,6
"22907","279",2018-06-06,10,6
"22908","279",2018-06-06,11,6
"22909","279",2018-06-06,12,6
"22910","279",2018-06-06,13,6
"22911","279",2018-06-06,14,6
"22912","279",2018-06-06,15,6
"22913","279",2018-06-06,16,6
"22914","279",2018-06-06,17,4
"22915","279",2018-06-06,18,3
"22916","279",2018-06-06,19,0
"22917","279",2018-06-06,20,0
"22918","279",2018-06-06,21,0
"22919","279",2018-06-13,7,2
"22920","279",2018-06-13,8,6
"22921","279",2018-06-13,9,5
"22922","279",2018-06-13,10,1
"22923","279",2018-06-13,11,0
"22924","279",2018-06-13,12,0
"22925","279",2018-06-13,13,0
"22926","279",2018-06-13,14,0
"22927","279",2018-06-13,15,0
"22928","279",2018-06-13,16,0
"22929","279",2018-06-13,17,0
"22930","279",2018-06-13,18,0
"22931","279",2018-06-13,19,0
"22932","279",2018-06-13,20,0
"22933","279",2018-06-13,21,0
"22934","279",2018-09-13,7,2
"22935","279",2018-09-13,8,6
"22936","279",2018-09-13,9,2
"22937","279",2018-09-13,10,6
"22938","279",2018-09-13,11,6
"22939","279",2018-09-13,12,6
"22940","279",2018-09-13,13,6
"22941","279",2018-09-13,14,6
"22942","279",2018-09-13,15,6
"22943","279",2018-09-13,16,6
"22944","279",2018-09-13,17,3
"22945","279",2018-09-13,18,3
"22946","279",2018-09-13,19,0
"22947","279",2018-09-13,20,0
"22948","279",2018-09-13,21,0
"22949","279",2018-09-20,7,0
"22950","279",2018-09-20,8,0
"22951","279",2018-09-20,9,0
"22952","279",2018-09-20,10,0
"22953","279",2018-09-20,11,0
"22954","279",2018-09-20,12,4
"22955","279",2018-09-20,13,6
"22956","279",2018-09-20,14,6
"22957","279",2018-09-20,15,6
"22958","279",2018-09-20,16,2
"22959","279",2018-09-20,17,5
"22960","279",2018-09-20,18,6
"22961","279",2018-09-20,19,6
"22962","279",2018-09-20,20,6
"22963","279",2018-09-20,21,6
"22964","279",2018-10-04,7,4
"22965","279",2018-10-04,8,0
"22966","279",2018-10-04,9,0
"22967","279",2018-10-04,10,0
"22968","279",2018-10-04,11,0
"22969","279",2018-10-04,12,0
"22970","279",2018-10-04,13,0
"22971","279",2018-10-04,14,0
"22972","279",2018-10-04,15,0
"22973","279",2018-10-04,16,4
"22974","279",2018-10-04,17,5
"22975","279",2018-10-04,18,3
"22976","279",2018-10-04,19,0
"22977","279",2018-10-04,20,0
"22978","279",2018-10-04,21,0
"22979","279",2018-10-12,7,0
"22980","279",2018-10-12,8,0
"22981","279",2018-10-12,9,0
"22982","279",2018-10-12,10,0
"22983","279",2018-10-12,11,0
"22984","279",2018-10-12,12,0
"22985","279",2018-10-12,13,0
"22986","279",2018-10-12,14,0
"22987","279",2018-10-12,15,0
"22988","279",2018-10-12,16,0
"22989","279",2018-10-12,17,0
"22990","279",2018-10-12,18,0
"22991","279",2018-10-12,19,0
"22992","279",2018-10-12,20,0
"22993","279",2018-10-12,21,0
"22994","279",2018-10-19,7,6
"22995","279",2018-10-19,8,6
"22996","279",2018-10-19,9,6
"22997","279",2018-10-19,10,6
"22998","279",2018-10-19,11,6
"22999","279",2018-10-19,12,6
"23000","279",2018-10-19,13,6
"23001","279",2018-10-19,14,6
"23002","279",2018-10-19,15,6
"23003","279",2018-10-19,16,5
"23004","279",2018-10-19,17,6
"23005","279",2018-10-19,18,6
"23006","279",2018-10-19,19,6
"23007","279",2018-10-19,20,6
"23008","279",2018-10-19,21,6
"23009","28",2018-05-31,7,6
"23010","28",2018-05-31,8,6
"23011","28",2018-05-31,9,6
"23012","28",2018-05-31,10,6
"23013","28",2018-05-31,11,3
"23014","28",2018-05-31,12,0
"23015","28",2018-05-31,13,4
"23016","28",2018-05-31,14,4
"23017","28",2018-05-31,15,0
"23018","28",2018-05-31,16,0
"23019","28",2018-05-31,17,4
"23020","28",2018-05-31,18,5
"23021","28",2018-05-31,19,6
"23022","28",2018-05-31,20,6
"23023","28",2018-05-31,21,5
"23024","28",2018-06-06,7,3
"23025","28",2018-06-06,8,0
"23026","28",2018-06-06,9,0
"23027","28",2018-06-06,10,0
"23028","28",2018-06-06,11,5
"23029","28",2018-06-06,12,3
"23030","28",2018-06-06,13,0
"23031","28",2018-06-06,14,0
"23032","28",2018-06-06,15,0
"23033","28",2018-06-06,16,0
"23034","28",2018-06-06,17,0
"23035","28",2018-06-06,18,5
"23036","28",2018-06-06,19,6
"23037","28",2018-06-06,20,6
"23038","28",2018-06-06,21,6
"23039","28",2018-06-13,7,6
"23040","28",2018-06-13,8,4
"23041","28",2018-06-13,9,0
"23042","28",2018-06-13,10,0
"23043","28",2018-06-13,11,0
"23044","28",2018-06-13,12,3
"23045","28",2018-06-13,13,0
"23046","28",2018-06-13,14,0
"23047","28",2018-06-13,15,0
"23048","28",2018-06-13,16,0
"23049","28",2018-06-13,17,2
"23050","28",2018-06-13,18,1
"23051","28",2018-06-13,19,0
"23052","28",2018-06-13,20,6
"23053","28",2018-06-13,21,6
"23054","28",2018-09-13,7,0
"23055","28",2018-09-13,8,1
"23056","28",2018-09-13,9,0
"23057","28",2018-09-13,10,0
"23058","28",2018-09-13,11,0
"23059","28",2018-09-13,12,4
"23060","28",2018-09-13,13,6
"23061","28",2018-09-13,14,1
"23062","28",2018-09-13,15,0
"23063","28",2018-09-13,16,2
"23064","28",2018-09-13,17,4
"23065","28",2018-09-13,18,4
"23066","28",2018-09-13,19,6
"23067","28",2018-09-13,20,6
"23068","28",2018-09-13,21,6
"23069","28",2018-09-20,7,6
"23070","28",2018-09-20,8,3
"23071","28",2018-09-20,9,3
"23072","28",2018-09-20,10,6
"23073","28",2018-09-20,11,6
"23074","28",2018-09-20,12,6
"23075","28",2018-09-20,13,6
"23076","28",2018-09-20,14,5
"23077","28",2018-09-20,15,0
"23078","28",2018-09-20,16,1
"23079","28",2018-09-20,17,6
"23080","28",2018-09-20,18,5
"23081","28",2018-09-20,19,1
"23082","28",2018-09-20,20,5
"23083","28",2018-09-20,21,2
"23084","28",2018-10-04,7,6
"23085","28",2018-10-04,8,3
"23086","28",2018-10-04,9,2
"23087","28",2018-10-04,10,0
"23088","28",2018-10-04,11,0
"23089","28",2018-10-04,12,0
"23090","28",2018-10-04,13,0
"23091","28",2018-10-04,14,2
"23092","28",2018-10-04,15,4
"23093","28",2018-10-04,16,1
"23094","28",2018-10-04,17,3
"23095","28",2018-10-04,18,0
"23096","28",2018-10-04,19,0
"23097","28",2018-10-04,20,0
"23098","28",2018-10-04,21,2
"23099","28",2018-10-12,7,0
"23100","28",2018-10-12,8,0
"23101","28",2018-10-12,9,0
"23102","28",2018-10-12,10,0
"23103","28",2018-10-12,11,0
"23104","28",2018-10-12,12,0
"23105","28",2018-10-12,13,0
"23106","28",2018-10-12,14,1
"23107","28",2018-10-12,15,6
"23108","28",2018-10-12,16,1
"23109","28",2018-10-12,17,1
"23110","28",2018-10-12,18,1
"23111","28",2018-10-12,19,0
"23112","28",2018-10-12,20,0
"23113","28",2018-10-12,21,0
"23114","28",2018-10-19,7,0
"23115","28",2018-10-19,8,1
"23116","28",2018-10-19,9,0
"23117","28",2018-10-19,10,0
"23118","28",2018-10-19,11,0
"23119","28",2018-10-19,12,0
"23120","28",2018-10-19,13,0
"23121","28",2018-10-19,14,0
"23122","28",2018-10-19,15,0
"23123","28",2018-10-19,16,0
"23124","28",2018-10-19,17,0
"23125","28",2018-10-19,18,0
"23126","28",2018-10-19,19,0
"23127","28",2018-10-19,20,0
"23128","28",2018-10-19,21,0
"23129","280",2018-05-31,7,0
"23130","280",2018-05-31,8,4
"23131","280",2018-05-31,9,2
"23132","280",2018-05-31,10,4
"23133","280",2018-05-31,11,6
"23134","280",2018-05-31,12,2
"23135","280",2018-05-31,13,0
"23136","280",2018-05-31,14,0
"23137","280",2018-05-31,15,0
"23138","280",2018-05-31,16,0
"23139","280",2018-05-31,17,0
"23140","280",2018-05-31,18,2
"23141","280",2018-05-31,19,5
"23142","280",2018-05-31,20,1
"23143","280",2018-05-31,21,0
"23144","280",2018-06-06,7,0
"23145","280",2018-06-06,8,1
"23146","280",2018-06-06,9,5
"23147","280",2018-06-06,10,5
"23148","280",2018-06-06,11,6
"23149","280",2018-06-06,12,2
"23150","280",2018-06-06,13,3
"23151","280",2018-06-06,14,5
"23152","280",2018-06-06,15,3
"23153","280",2018-06-06,16,1
"23154","280",2018-06-06,17,0
"23155","280",2018-06-06,18,0
"23156","280",2018-06-06,19,3
"23157","280",2018-06-06,20,5
"23158","280",2018-06-06,21,2
"23159","280",2018-06-13,7,5
"23160","280",2018-06-13,8,0
"23161","280",2018-06-13,9,5
"23162","280",2018-06-13,10,6
"23163","280",2018-06-13,11,6
"23164","280",2018-06-13,12,5
"23165","280",2018-06-13,13,6
"23166","280",2018-06-13,14,6
"23167","280",2018-06-13,15,0
"23168","280",2018-06-13,16,2
"23169","280",2018-06-13,17,4
"23170","280",2018-06-13,18,1
"23171","280",2018-06-13,19,6
"23172","280",2018-06-13,20,6
"23173","280",2018-06-13,21,4
"23174","280",2018-09-13,7,6
"23175","280",2018-09-13,8,2
"23176","280",2018-09-13,9,0
"23177","280",2018-09-13,10,5
"23178","280",2018-09-13,11,0
"23179","280",2018-09-13,12,3
"23180","280",2018-09-13,13,1
"23181","280",2018-09-13,14,0
"23182","280",2018-09-13,15,3
"23183","280",2018-09-13,16,3
"23184","280",2018-09-13,17,3
"23185","280",2018-09-13,18,4
"23186","280",2018-09-13,19,2
"23187","280",2018-09-13,20,0
"23188","280",2018-09-13,21,4
"23189","280",2018-09-20,7,0
"23190","280",2018-09-20,8,4
"23191","280",2018-09-20,9,6
"23192","280",2018-09-20,10,6
"23193","280",2018-09-20,11,6
"23194","280",2018-09-20,12,6
"23195","280",2018-09-20,13,5
"23196","280",2018-09-20,14,3
"23197","280",2018-09-20,15,3
"23198","280",2018-09-20,16,0
"23199","280",2018-09-20,17,0
"23200","280",2018-09-20,18,1
"23201","280",2018-09-20,19,1
"23202","280",2018-09-20,20,0
"23203","280",2018-09-20,21,4
"23204","280",2018-10-04,7,6
"23205","280",2018-10-04,8,4
"23206","280",2018-10-04,9,0
"23207","280",2018-10-04,10,0
"23208","280",2018-10-04,11,2
"23209","280",2018-10-04,12,6
"23210","280",2018-10-04,13,3
"23211","280",2018-10-04,14,6
"23212","280",2018-10-04,15,5
"23213","280",2018-10-04,16,6
"23214","280",2018-10-04,17,6
"23215","280",2018-10-04,18,2
"23216","280",2018-10-04,19,0
"23217","280",2018-10-04,20,0
"23218","280",2018-10-04,21,0
"23219","280",2018-10-12,7,4
"23220","280",2018-10-12,8,0
"23221","280",2018-10-12,9,0
"23222","280",2018-10-12,10,0
"23223","280",2018-10-12,11,6
"23224","280",2018-10-12,12,5
"23225","280",2018-10-12,13,2
"23226","280",2018-10-12,14,3
"23227","280",2018-10-12,15,0
"23228","280",2018-10-12,16,0
"23229","280",2018-10-12,17,0
"23230","280",2018-10-12,18,1
"23231","280",2018-10-12,19,5
"23232","280",2018-10-12,20,2
"23233","280",2018-10-12,21,0
"23234","280",2018-10-19,7,5
"23235","280",2018-10-19,8,2
"23236","280",2018-10-19,9,0
"23237","280",2018-10-19,10,0
"23238","280",2018-10-19,11,1
"23239","280",2018-10-19,12,2
"23240","280",2018-10-19,13,3
"23241","280",2018-10-19,14,1
"23242","280",2018-10-19,15,3
"23243","280",2018-10-19,16,2
"23244","280",2018-10-19,17,0
"23245","280",2018-10-19,18,6
"23246","280",2018-10-19,19,6
"23247","280",2018-10-19,20,3
"23248","280",2018-10-19,21,2
"23249","281",2018-05-31,7,6
"23250","281",2018-05-31,8,3
"23251","281",2018-05-31,9,2
"23252","281",2018-05-31,10,4
"23253","281",2018-05-31,11,5
"23254","281",2018-05-31,12,5
"23255","281",2018-05-31,13,0
"23256","281",2018-05-31,14,3
"23257","281",2018-05-31,15,4
"23258","281",2018-05-31,16,0
"23259","281",2018-05-31,17,0
"23260","281",2018-05-31,18,1
"23261","281",2018-05-31,19,3
"23262","281",2018-05-31,20,4
"23263","281",2018-05-31,21,0
"23264","281",2018-06-06,7,2
"23265","281",2018-06-06,8,3
"23266","281",2018-06-06,9,4
"23267","281",2018-06-06,10,6
"23268","281",2018-06-06,11,6
"23269","281",2018-06-06,12,2
"23270","281",2018-06-06,13,0
"23271","281",2018-06-06,14,0
"23272","281",2018-06-06,15,0
"23273","281",2018-06-06,16,0
"23274","281",2018-06-06,17,2
"23275","281",2018-06-06,18,3
"23276","281",2018-06-06,19,3
"23277","281",2018-06-06,20,0
"23278","281",2018-06-06,21,0
"23279","281",2018-06-13,7,3
"23280","281",2018-06-13,8,1
"23281","281",2018-06-13,9,3
"23282","281",2018-06-13,10,2
"23283","281",2018-06-13,11,6
"23284","281",2018-06-13,12,3
"23285","281",2018-06-13,13,4
"23286","281",2018-06-13,14,6
"23287","281",2018-06-13,15,6
"23288","281",2018-06-13,16,1
"23289","281",2018-06-13,17,1
"23290","281",2018-06-13,18,2
"23291","281",2018-06-13,19,0
"23292","281",2018-06-13,20,0
"23293","281",2018-06-13,21,0
"23294","281",2018-09-13,7,3
"23295","281",2018-09-13,8,0
"23296","281",2018-09-13,9,4
"23297","281",2018-09-13,10,6
"23298","281",2018-09-13,11,6
"23299","281",2018-09-13,12,6
"23300","281",2018-09-13,13,6
"23301","281",2018-09-13,14,6
"23302","281",2018-09-13,15,4
"23303","281",2018-09-13,16,0
"23304","281",2018-09-13,17,3
"23305","281",2018-09-13,18,0
"23306","281",2018-09-13,19,6
"23307","281",2018-09-13,20,6
"23308","281",2018-09-13,21,6
"23309","281",2018-09-20,7,5
"23310","281",2018-09-20,8,1
"23311","281",2018-09-20,9,6
"23312","281",2018-09-20,10,2
"23313","281",2018-09-20,11,3
"23314","281",2018-09-20,12,6
"23315","281",2018-09-20,13,2
"23316","281",2018-09-20,14,6
"23317","281",2018-09-20,15,4
"23318","281",2018-09-20,16,0
"23319","281",2018-09-20,17,2
"23320","281",2018-09-20,18,4
"23321","281",2018-09-20,19,6
"23322","281",2018-09-20,20,6
"23323","281",2018-09-20,21,1
"23324","281",2018-10-04,7,2
"23325","281",2018-10-04,8,1
"23326","281",2018-10-04,9,3
"23327","281",2018-10-04,10,6
"23328","281",2018-10-04,11,6
"23329","281",2018-10-04,12,6
"23330","281",2018-10-04,13,4
"23331","281",2018-10-04,14,0
"23332","281",2018-10-04,15,0
"23333","281",2018-10-04,16,0
"23334","281",2018-10-04,17,3
"23335","281",2018-10-04,18,6
"23336","281",2018-10-04,19,5
"23337","281",2018-10-04,20,0
"23338","281",2018-10-04,21,0
"23339","281",2018-10-12,7,0
"23340","281",2018-10-12,8,2
"23341","281",2018-10-12,9,4
"23342","281",2018-10-12,10,3
"23343","281",2018-10-12,11,0
"23344","281",2018-10-12,12,0
"23345","281",2018-10-12,13,0
"23346","281",2018-10-12,14,0
"23347","281",2018-10-12,15,0
"23348","281",2018-10-12,16,0
"23349","281",2018-10-12,17,4
"23350","281",2018-10-12,18,6
"23351","281",2018-10-12,19,6
"23352","281",2018-10-12,20,6
"23353","281",2018-10-12,21,0
"23354","281",2018-10-19,7,3
"23355","281",2018-10-19,8,0
"23356","281",2018-10-19,9,0
"23357","281",2018-10-19,10,0
"23358","281",2018-10-19,11,0
"23359","281",2018-10-19,12,2
"23360","281",2018-10-19,13,6
"23361","281",2018-10-19,14,4
"23362","281",2018-10-19,15,0
"23363","281",2018-10-19,16,0
"23364","281",2018-10-19,17,5
"23365","281",2018-10-19,18,4
"23366","281",2018-10-19,19,0
"23367","281",2018-10-19,20,0
"23368","281",2018-10-19,21,0
"23369","282",2018-05-31,7,0
"23370","282",2018-05-31,8,0
"23371","282",2018-05-31,9,0
"23372","282",2018-05-31,10,0
"23373","282",2018-05-31,11,0
"23374","282",2018-05-31,12,0
"23375","282",2018-05-31,13,0
"23376","282",2018-05-31,14,0
"23377","282",2018-05-31,15,0
"23378","282",2018-05-31,16,0
"23379","282",2018-05-31,17,0
"23380","282",2018-05-31,18,0
"23381","282",2018-05-31,19,0
"23382","282",2018-05-31,20,0
"23383","282",2018-05-31,21,0
"23384","282",2018-06-06,7,0
"23385","282",2018-06-06,8,0
"23386","282",2018-06-06,9,0
"23387","282",2018-06-06,10,0
"23388","282",2018-06-06,11,0
"23389","282",2018-06-06,12,0
"23390","282",2018-06-06,13,0
"23391","282",2018-06-06,14,0
"23392","282",2018-06-06,15,0
"23393","282",2018-06-06,16,0
"23394","282",2018-06-06,17,0
"23395","282",2018-06-06,18,0
"23396","282",2018-06-06,19,0
"23397","282",2018-06-06,20,0
"23398","282",2018-06-06,21,0
"23399","282",2018-06-13,7,1
"23400","282",2018-06-13,8,4
"23401","282",2018-06-13,9,6
"23402","282",2018-06-13,10,6
"23403","282",2018-06-13,11,3
"23404","282",2018-06-13,12,0
"23405","282",2018-06-13,13,0
"23406","282",2018-06-13,14,0
"23407","282",2018-06-13,15,0
"23408","282",2018-06-13,16,0
"23409","282",2018-06-13,17,1
"23410","282",2018-06-13,18,0
"23411","282",2018-06-13,19,0
